id,idx,count,awf,nwf,acl,ncl,p_awf,p_acl,p_nwf,p_ncl,p_awf_nwf,p_awf_ncl,p_acl_nwf,p_acl_ncl,ic_awf_nwf,ic_awf_ncl,ic_acl_nwf,ic_acl_ncl,pmi_awf_nwf,pmi_awf_ncl,pmi_acl_nwf,pmi_acl_ncl,vd_awf_nwf,vd_awf_nct,vd_act_nwf,vd_act_nct,s_awf,s_acl
1077,0,1,common,life,62.0,626.0,-8.336436207310836,-2.926321710910842,-8.389693673979194,-6.212850693973215,-10.056258947934122,-3.7546398354470987,-3.7546398354470987,-3.273828577164896,9.579040633039382,6.347491158486865,11.553351739579965,7.0088477609901,-1.719822740623286,4.581796371863737,-0.8283181245362568,-0.3475068662540539,0.504823465000927,0.41382981318013723,0.38149792709526753,0.31793831916919035,0.56304347826087,0.513775111241064
1077,1,1,civic,life,127.0,626.0,-12.964122805756165,-4.76527776174866,-8.389693673979194,-6.212850693973215,-9.840530256878685,-4.5266394810567405,-4.5266394810567405,-4.738333544732644,7.693477557977026,5.59410643796633,10.79822748247065,6.594047190362323,3.1235925488774807,8.437483324699425,0.2386382806919194,0.026944217016016125,0.7062462125231719,0.6597694941575087,0.4493224328704105,0.3601582371980414,0.406363636363636,0.3737082119127675
1078,0,1,common,affair,62.0,255.0,-8.336436207310836,-2.926321710910842,-13.113976248778302,-6.251432747192435,-10.871135184243046,-3.767847375831024,-3.767847375831024,-4.963129969621897,9.579040633039382,6.347491158486865,11.553351739579965,7.0088477609901,-2.5346989769322104,4.568588831479812,-0.8415256649201819,-2.036808258711055,0.7522877696144701,0.5302576626599538,0.6390412896244198,0.44374270090620693,0.56304347826087,0.513775111241064
1078,1,1,continental,affair,153.0,255.0,-12.902288406988104,-7.560555194854648,-13.113976248778302,-6.251432747192435,None,-9.871135184243046,-9.871135184243046,-9.48813792598413,6.04073378739741,4.864323245140173,10.521100934978914,6.856582612208931,None,3.0311532227450577,-2.3105799893883985,-1.9275827311294824,0.816720037924586,0.7764847848666634,0.7267710929023669,0.6030652764239136,0.395,0.3036348844740957
1079,0,1,confidential,assistance,36.0,175.0,-12.844272973887378,-4.049072114602912,-11.37524014584252,-5.365370869970797,-9.909431569037736,-3.2446424379272822,-3.2446424379272822,-3.6887149496240625,6.7756018327826215,4.638387955719889,11.204401265124075,6.6940137524784555,2.9348414048496423,9.599630535960095,0.8044296766756296,0.3603571649788493,0.5969289245802429,0.6081449009528563,0.4073460987387718,0.21106705700211614,0.4035,0.5203088092154123
1079,1,1,urgent,assistance,127.0,175.0,-12.479539268299796,-4.76527776174866,-11.37524014584252,-5.365370869970797,-8.02490878645767,-1.681352911920937,-1.681352911920937,-2.8416625427907136,7.465292246415213,5.134681230362213,10.79822748247065,6.594047190362323,4.454630481842125,10.798186356378858,3.083924849827723,1.9236152189579463,0.49631525008652533,0.5232499159202675,0.36488810492307633,0.0908385642324111,0.52,0.3737082119127675
1080,0,1,conventional,threat,62.0,938.0,-11.053441845808099,-2.926321710910842,-11.971614278729643,-7.883568254990485,-11.013497154291706,-3.371445461363728,-3.371445461363728,-3.212431468147525,10.197222556364446,6.983036799077824,11.553351739579965,7.0088477609901,0.039944691516392794,7.68199638444437,-0.4451237504528862,-0.28610975723668286,0.6485196524692038,0.5696166656684032,0.519516404838963,0.41419891424996824,0.634761904761905,0.513775111241064
1080,1,1,military,threat,154.0,938.0,-9.749462433872834,-8.42210590568403,-11.971614278729643,-7.883568254990485,-7.34107181232021,-5.655945149673621,-5.655945149673621,-3.5385972551076446,9.4820136112988,6.503799023148043,9.983942057437979,6.655522012033299,2.4083906215526243,4.093517284199213,2.7661607560104082,4.883508650576385,0.5280005653084482,0.2657569531060179,0.5325916264080446,0.2065938344601086,0.15684210526315803,0.31920301072374035
1081,0,2,correct,name,36.0,758.0,-9.802320455293714,-4.049072114602912,-9.834808805091736,-3.92431334337861,-7.1446780787357325,-4.1924750670958675,-4.1924750670958675,-4.360018140432244,9.878685509797094,6.288820684705083,11.204401265124075,6.6940137524784555,2.6576423765579813,5.609845388197846,-0.14340295249295565,-0.31094602582933195,0.4514333570871095,0.40293907984974386,0.4501374335109076,0.18412611952062785,0.42,0.5203088092154123
1081,1,2,legal,name,127.0,758.0,-8.655867002926577,-4.76527776174866,-9.834808805091736,-3.92431334337861,-7.442943495848729,-5.9954845188775066,-5.9954845188775066,-5.62042747085591,9.099895623237751,5.9471226463282365,10.79822748247065,6.594047190362323,1.2129235070778481,2.6603824840490704,-1.2302067571288466,-0.8551497091072502,0.5900504555789714,0.4334075121522245,0.5726162256631493,0.29584078804058,0.2428,0.3737082119127675
1082,0,1,corrupt,outlines,8.0,18.0,-12.587962938424774,-8.42610485608546,-16.538028206811695,-9.966923200619021,None,-7.447083226209652,-7.447083226209652,-10.558768560175928,8.874610118436463,6.241038420797545,10.751236132783644,6.88961362598719,None,5.1408797122151215,0.9790216298758088,-2.132663704090467,0.8775089756661265,0.8276961127316402,0.7945453285286743,0.7968836658617616,0.6679999999999999,0.46945792748917736
1082,1,1,social,outlines,127.0,18.0,-8.022918414291652,-4.76527776174866,-16.538028206811695,-9.966923200619021,None,-7.447083226209652,-7.447083226209652,-5.843274496312548,8.003140957607311,5.505530365211229,10.79822748247065,6.594047190362323,None,0.5758351880820003,-2.681805464460992,-1.0779967345638877,0.678388383274749,0.6427931895571423,0.5529270079618354,0.5450107248729767,0.641875,0.3737082119127675
1083,0,1,dear,friend,57.0,178.0,-11.556350019677334,-7.669230862027321,-9.76409080763726,-7.257375722616867,-4.190353489137145,-3.913250593493384,-3.913250593493384,-4.623476527878487,7.792436963634625,4.823962177782301,10.858512411637138,6.845563940150545,7.365996530540189,7.64309942618395,3.7559802685339374,3.0457543341488345,0.2875404158311631,0.34592025345446265,0.31914028759194024,0.34548111842478846,0.7277777777777779,0.7313589444324737
1083,1,1,sick,friend,6.0,178.0,-11.418929755667525,-7.780237062141575,-9.76409080763726,-7.257375722616867,-9.413665703326481,-7.249477071433314,-7.249477071433314,-6.715821590508572,9.186086316010165,6.1398068568765085,11.117300479053982,6.896018548585463,2.005264052341044,4.169452684234211,0.530759990708261,1.0644154716330032,0.5050854870449065,0.4817130093285269,0.4131118934103515,0.41590734190654,0.522,0.601195767195767
1084,0,1,deliberate,murders,68.0,858.0,-13.623158970925136,-8.83044369348561,-16.048473494018776,-11.462787058518941,None,-7.93663793900257,-7.93663793900257,-4.621469512932557,8.842799666782104,6.408655152607972,10.48484420691001,6.821228257649139,None,5.686521031922566,0.8938057544830391,4.208974180553052,0.707920381726494,0.6815239566245856,0.7500314181147031,0.6110164864499801,0.545238095238095,0.5378950513538747
1084,1,1,multiple,murders,62.0,858.0,-8.92732250184718,-2.926321710910842,-16.048473494018776,-11.462787058518941,-4.766712937560258,-3.2361982208614783,-3.2361982208614783,-2.8323383494938597,10.015139549614597,7.005192928603988,11.553351739579965,7.0088477609901,4.160609564286921,5.691124280985701,-0.3098765099506364,0.09398336141698227,0.7733259412587057,0.7415629494294155,0.8110860144423961,0.8351918355789341,0.24291666666666697,0.513775111241064
1085,0,1,difficult,issue,38.0,796.0,-9.772226432926724,-7.046732591529233,-9.914822743059668,-6.412297348886476,-7.44093206988207,-5.267772324840457,-5.267772324840457,-5.221886848999341,8.709942832204739,5.5369576229556925,10.936120308613015,6.865073979215101,2.3312943630446537,4.504454108086267,1.7789602666887765,1.8248457425298925,0.46547969094461195,0.24814594830122116,0.5266109623963192,0.28332444799672496,0.7763636363636359,0.7072116016659921
1085,1,1,political,issue,127.0,796.0,-8.671227710621253,-4.76527776174866,-9.914822743059668,-6.412297348886476,-6.639836138296149,-4.224798639017305,-4.224798639017305,-3.3056735929098817,9.819843132578152,6.572158414096413,10.79822748247065,6.594047190362323,2.031391572325104,4.446429071603948,0.5404791227313552,1.4596041688387782,0.4801681317329426,0.4185798955354587,0.41973958948579215,0.2861944691173214,0.51,0.3737082119127675
1086,0,1,diligent,services,25.0,860.0,-15.127121749532806,-9.669690741526871,-8.946835422825847,-5.817460231470195,-16.0382760101955,-8.80945731969962,-8.80945731969962,-8.0552236411805,7.95443873491005,6.023437575879731,10.196451425984389,6.785167458191595,-0.911154260662693,6.3176644298331865,0.8602334218272514,1.6144671003463706,0.7997640940384491,0.6819026217163058,0.8601111552891705,0.7426562407633833,0.6072727272727271,0.6072727272727271
1086,1,1,medical,services,195.0,860.0,-8.175070916201568,-7.468584615033884,-8.946835422825847,-5.817460231470195,-5.539426803663775,-4.711846523073197,-4.711846523073197,-4.76685040585462,8.50583160565271,5.895283312649893,9.044502748179255,6.132042813580342,2.6356441125377925,3.463224393128371,2.7567380919606874,2.701734209179264,0.43130076939948625,0.36591630100688044,0.5098065330632111,0.49844829020207815,0.2332,0.2332
1087,0,1,disgusting,fries,191.0,350.0,-14.399201294969606,-6.137983430253716,-14.569369664731257,-8.969621210410113,None,-8.41574176829009,-8.41574176829009,-6.695830048075141,8.756795201280756,6.301689744323839,11.013197749449402,6.863500414693039,None,5.983459526679516,-2.2777583380363735,-0.5578466178214248,0.7310204108995568,0.7143509587082248,0.6950844493962719,0.6503555439477672,0.835,0.7005129857634802
1087,1,1,french,fries,22.0,350.0,-12.64330597226855,-10.120695386917127,-14.569369664731257,-8.969621210410113,-0.9563101496527932,-0.9542623210039347,-0.9542623210039347,-5.581916727871642,8.315372100424936,6.174447019819995,10.741905895828019,7.248693518133992,11.686995822615756,11.689043651264615,9.166433065913193,4.5387786590454855,0.6193337625013096,0.5886875324541421,0.7586355658606023,0.6569141526119356,0.14826086956521697,0.1943782815481265
1088,0,1,easy,car,131.0,167.0,-8.597556565390207,-3.1870673414481447,-10.219618124955709,-8.479621929127305,-9.480091089203391,-2.808754163006559,-2.808754163006559,-3.357819522534468,9.1759097152171,5.987803021714889,10.981056842919148,6.65889117329594,-0.8825345238131845,5.788802402383648,0.37831317844158585,-0.17075218108632306,0.5290726440348159,0.6358411661144654,0.4621971844263447,0.5861608563347454,0.6692857142857139,0.7173174493326742
1088,1,1,professional,car,62.0,167.0,-8.17085826224469,-2.926321710910842,-10.219618124955709,-8.479621929127305,-10.958138386008034,-3.991529939632081,-3.991529939632081,-2.9547546649216994,9.857037279142354,6.423291643624349,11.553351739579965,7.0088477609901,-2.7872801237633436,4.17932832261261,-1.065208228721239,-0.028432954010857436,0.6284430667303582,0.7292043163811195,0.451262521045383,0.5367237809256042,0.525238095238095,0.513775111241064
1089,0,1,efficient,weapons,177.0,938.0,-10.665430623713384,-6.160618286303215,-11.972486894156287,-7.883568254990485,None,-8.10573394325654,-8.10573394325654,-7.752826970210685,9.057407861646588,5.942060640824142,11.06801451378587,6.9947649040401,None,2.5596966804568435,-1.945115656953325,-1.5922086839074696,0.7047433520262376,0.6437357237782886,0.6656348184362031,0.6097417787038402,0.5648,0.3655232262474368
1089,1,1,biological,weapons,150.0,938.0,-11.74416238145228,-8.99329155728801,-11.972486894156287,-7.883568254990485,-5.481243078348747,-5.4657300789774235,-5.4657300789774235,-8.022070340614947,8.660539302491044,5.930699458254326,9.998991316998723,6.595531952258776,6.2629193031035335,6.278432302474857,3.527561478310587,0.9712212166730634,0.5983638996553571,0.6084201759715235,0.7889401247148964,0.7350878070504433,0.164375,0.164375
1090,0,1,egyptian,islamists,139.0,828.0,-16.521578371389197,-13.713660351527873,-17.727723590328697,-13.273026328344702,None,None,None,-6.957209548924078,7.881452474192579,6.888532971580155,9.3732601775843,6.965785249421239,None,None,None,6.756450802603794,0.6167333110386435,0.6357475873503853,0.43750998050052947,0.3946071552949998,0.26047619047619003,0.2066432805622691
1090,1,1,militant,islamists,8.0,828.0,-14.413350101156833,-8.42610485608546,-17.727723590328697,-13.273026328344702,-3.672425341971496,-0.687532234361704,-0.687532234361704,-3.1308964691625887,7.336052510002212,5.519656780875314,10.751236132783644,6.88961362598719,10.740924759185337,13.72581786679513,7.7385726217237565,5.295208386922872,0.3609565093360545,0.33855494900848737,0.4118990070491524,0.4124552346700341,0.4870588235294121,0.46945792748917736
1091,0,1,elaborate,acts,45.0,833.0,-13.065494506057124,-10.412541566786766,-12.230850236507345,-4.587361020405796,None,-10.169298695792847,-10.169298695792847,-10.803437755101603,9.656899663924921,6.9453667433497595,11.096094321331316,7.382510108311862,None,2.8961958102642775,0.24324287099391917,-0.3908961883148372,0.7417511561338211,0.5344190410593799,0.7421614032450895,0.6828199243976649,0.628636363636364,0.5538373316498314
1091,1,1,terrorist,acts,None,833.0,None,None,-12.230850236507345,-4.587361020405796,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0.400869565217391,None
1092,0,1,enormous,authority,28.0,550.0,-11.265286141642251,-6.58481928181688,-11.798068718681453,-6.8055592638077425,-11.60208021361874,-6.244528209000655,-6.244528209000655,-7.8895452686918865,9.579822486033986,6.500114655018638,10.897544468064911,6.924948151009383,-0.33679407197648814,5.0207579326415965,0.3402910728162247,-1.304725986875007,0.6631334347738649,0.5774531680209993,0.6423495675431292,0.5334953192745149,0.683333333333333,0.6642383027284987
1092,1,1,moral,authority,126.0,550.0,-10.907953229070644,-7.2833634387902535,-11.798068718681453,-6.8055592638077425,-5.052616394118968,-4.3829116931565775,-4.3829116931565775,-6.679220146354101,9.039291767612676,6.184911493452402,10.769798219052067,6.8152712866637275,5.855336834951676,6.525041535914067,2.900451745633676,0.6041432924361523,0.5648477824571544,0.4717539867973969,0.6140254882976345,0.4881156758109618,0.7040000000000001,0.5487688933873145
1093,0,1,entire,set,53.0,758.0,-8.109509360920436,-3.6108899305483,-10.428545506789604,-3.92431334337861,-5.986710317900796,-3.058215318302144,-3.058215318302144,-2.9900391864388167,9.293564907175305,6.156191313565178,11.365433967853868,6.9750043224043585,2.12279904301964,5.0512940426182915,0.5526746122461561,0.6208507441094833,0.48191349730773314,0.2646747076863206,0.2599025040053369,0.06058655063155005,0.26633333333333303,0.4689695779805115
1093,1,1,new,set,184.0,758.0,-5.003508985497221,-3.5583523966317334,-10.428545506789604,-3.92431334337861,-3.205626744685313,-2.5980132108007328,-2.5980132108007328,-2.2934273162848777,11.071361901337536,6.897245080504974,10.697752203659455,6.3563074088285285,1.7978822408119077,2.405495774696488,0.9603391858310006,1.2649250803468557,0.3886895019615437,0.25219482157206796,0.31058145444937957,0.07197189414529304,0.4516666666666671,0.42557203072616623
1094,0,1,expensive,disaster,38.0,73.0,-10.20579377070048,-7.046732591529233,-12.834729464203502,-9.335109447063807,-10.565419468096692,-8.69095035018055,-8.69095035018055,-7.406839948895489,10.361323016944768,7.017046229588727,10.936120308613015,6.865073979215101,-0.3596256973962131,1.514843420519929,-1.6442177586513171,-0.3601073573662559,0.6884934624734653,0.6838666060791568,0.6371091684811143,0.5004146446324604,0.7207407407407409,0.7072116016659921
1094,1,1,natural,disaster,11.0,73.0,-8.14700679987854,-5.333220301967762,-12.834729464203502,-9.335109447063807,-2.1588601227421527,-2.0392462985831408,-2.0392462985831408,-3.802956586277104,9.619436083604619,6.801648859485762,11.961260669217852,7.592975745859972,5.9881466771363865,6.107760501295399,3.293974003384621,1.5302637156906576,0.6491488446062983,0.6595884799631879,0.5714720288158307,0.5965065245101856,0.480909090909091,0.4826139901120551
1095,0,1,fabulous,toast,54.0,495.0,-10.956678631711828,-5.355953555027005,-15.396396797439083,-9.894059954877312,-8.588714635582265,-6.4187896341399515,-6.4187896341399515,-4.316276364953762,10.318108774172485,6.8731383231465735,11.45290997791871,7.2034591319764445,2.3679639961295624,4.537888997571876,-1.0628360791129463,1.0396771900732436,0.6301830399437808,0.6241378486667628,0.6304112016541754,0.6720894708069753,0.760625,0.7609627748929781
1095,1,1,french,toast,22.0,495.0,-12.64330597226855,-10.120695386917127,-15.396396797439083,-9.894059954877312,-1.5226254451244914,-1.5012517943319243,-1.5012517943319243,-6.316276364953762,8.315372100424936,6.174447019819995,10.741905895828019,7.248693518133992,11.120680527144058,11.142054177936625,8.619443592585203,3.8044190219633656,0.6193678824813612,0.6595449780617765,0.7018797846276855,0.7309853639485235,0.14826086956521697,0.1943782815481265
1096,0,1,fabulous,motel,54.0,533.0,-10.956678631711828,-5.355953555027005,-16.01644463982614,-8.270797356476582,None,-4.268227075054116,-4.268227075054116,-3.3733632587039666,10.318108774172485,6.8731383231465735,11.45290997791871,7.2034591319764445,None,6.688451556657712,1.087726479972889,1.9825902963230386,0.6982168604822372,0.5523741839711129,0.6794705355095898,0.4989205822033317,0.760625,0.7609627748929781
1096,1,1,little,motel,4.0,533.0,-6.627331692722123,-4.025178737373114,-16.01644463982614,-8.270797356476582,-5.968666793195209,-3.8812039519448693,-3.8812039519448693,-4.305200312490353,10.44296273420755,6.714462883382905,10.807144563510532,6.503130785772407,0.6586648995269142,2.7461277407772537,0.1439747854282447,-0.2800215751172388,0.6975023273810098,0.6475607019240045,0.6763776902567635,0.577410025424949,0.6117857142857139,0.4268183830226921
1097,0,1,fake,ration,11.0,363.0,-11.186529691143312,-5.333220301967762,-17.422869008800276,-11.435940360870015,None,-3.4747795829707333,-3.4747795829707333,-4.817863987537168,10.66026373059633,7.414098236228366,11.961260669217852,7.592975745859972,None,7.711750108172579,1.8584407189970285,0.5153563144305942,0.8801524972029999,0.886481945960792,0.7790409933720215,0.7895243787147866,0.54,0.4826139901120551
1097,1,1,indian,ration,19.0,363.0,-12.900626507206486,-8.914876624013303,-17.422869008800276,-11.435940360870015,None,None,None,-6.876757676590735,9.305045663070645,6.8819429327840815,10.700234579882476,7.228796903602862,None,None,None,2.038118947422568,0.9002927908553733,0.8266079384417279,0.8915964147672143,0.7784681482226323,0.262,0.21729002941502945
1098,0,1,fanatic,beliefs,117.0,744.0,-16.00782282116046,-11.398635396806256,-12.314676473118908,-9.666545265368992,-12.670434959902439,-8.026578770127715,-8.026578770127715,-8.618138395922164,8.276214365040637,6.608721941799625,10.812070282746427,7.142500700755785,3.337387861258021,7.9812440510327445,3.372056626678541,2.7804970008840915,0.7656268169990649,0.7018021070118614,0.7145232155940381,0.7225356166897877,0.5872727272727271,0.5872727272727271
1098,1,1,religious,beliefs,126.0,744.0,-9.788615878523219,-7.2833634387902535,-12.314676473118908,-9.666545265368992,-1.7703228969249825,-1.4567231617967664,-1.4567231617967664,-2.9913061772581004,9.319376106016474,6.344809580905115,10.769798219052067,6.8152712866637275,8.018292981598236,8.331892716726452,5.826640276993487,4.292057261532153,0.30758455122500816,0.23311931273382192,0.3893880768558894,0.37502190161896876,0.598421052631579,0.5487688933873145
1099,0,1,fantastic,cake,131.0,495.0,-9.540346654965347,-3.1870673414481447,-12.762618380774882,-9.894059954877312,-8.135030210996126,-2.4167491800948473,-2.4167491800948473,-2.8652534839313923,10.008106584207534,6.444983890507253,10.981056842919148,6.65889117329594,1.4053164439692214,7.1235974748705,0.7703181613532974,0.3218138575167524,0.5401797603612026,0.6812196988976231,0.5143645602470185,0.6583856132918692,0.839444444444444,0.7173174493326742
1099,1,1,beautiful,cake,54.0,495.0,-7.909425137974747,-5.355953555027005,-12.762618380774882,-9.894059954877312,-5.145677455195635,-3.2682967418595905,-3.2682967418595905,-4.316276364953762,10.398915558772956,6.749625180326219,11.45290997791871,7.2034591319764445,2.763747682779112,4.641128396115157,2.0876568131674147,1.0396771900732436,0.590822532289907,0.7531431389373973,0.52588031359232,0.6720894708069753,0.844782608695652,0.7609627748929781
1100,0,1,final,form,184.0,833.0,-8.549302282465591,-3.5583523966317334,-9.565776646309907,-4.587361020405796,-7.310810329933272,-3.957343836125869,-3.957343836125869,-4.563044428633514,9.684656467884562,6.344278166754918,10.697752203659455,6.3563074088285285,1.2384919525323195,4.5919584463397225,-0.3989914394941354,-1.0046920320017807,0.5108451014606392,0.42172733185621636,0.36482435122307644,0.18671724863968997,0.264285714285714,0.42557203072616623
1100,1,1,final,form,184.0,833.0,-8.549302282465591,-3.5583523966317334,-9.565776646309907,-4.587361020405796,-7.310810329933272,-3.957343836125869,-3.957343836125869,-4.563044428633514,9.684656467884562,6.344278166754918,10.697752203659455,6.3563074088285285,1.2384919525323195,4.5919584463397225,-0.3989914394941354,-1.0046920320017807,0.5108451014606392,0.42172733185621636,0.36482435122307644,0.18671724863968997,0.264285714285714,0.42557203072616623
1101,0,1,fine,restaurant,131.0,368.0,-9.25137239811275,-3.1870673414481447,-11.574262626615837,-7.5841522436937705,-5.540484086822104,-2.0249864057640483,-2.0249864057640483,-2.0827814171657586,10.065337004579817,7.032449752488729,10.981056842919148,6.65889117329594,3.7108883112906454,7.2263859923487015,1.1620809356840964,1.1042859242823861,0.5763780982269859,0.5316273740224122,0.5063892581501963,0.4571080729614879,0.727083333333333,0.7173174493326742
1101,1,1,little,restaurant,4.0,368.0,-6.627331692722123,-4.025178737373114,-11.574262626615837,-7.5841522436937705,-5.546662661751229,-4.238421297760026,-4.238421297760026,-4.644414813214389,10.44296273420755,6.714462883382905,10.807144563510532,6.503130785772407,1.0806690309708937,2.388910394962097,-0.21324256038691214,-0.6192360758412754,0.617468686255858,0.5850873673577593,0.5355645149993807,0.49562785141460264,0.6117857142857139,0.4268183830226921
1102,0,1,fine,officer,131.0,442.0,-9.25137239811275,-3.1870673414481447,-11.46904209927085,-8.09233156569775,-10.194141238863136,-6.048463783667501,-6.048463783667501,-4.583315459893392,10.065337004579817,7.032449752488729,10.981056842919148,6.65889117329594,-0.9427688407503858,3.202908614445249,-2.861396442219356,-1.3962481184452469,0.6913203435661746,0.6714996804180555,0.6387217208194353,0.5893194592139797,0.727083333333333,0.7173174493326742
1102,1,1,young,officer,10.0,442.0,-7.801748440089118,-6.30976929478714,-11.46904209927085,-8.09233156569775,-6.829568806567279,-5.244606305846124,-5.244606305846124,-5.058320763750276,7.869877192813439,4.670419560995116,10.4291182495782,6.455277892146588,0.9721796335218391,2.5571421342429943,1.0651629889410161,1.2514485310368642,0.5933916929080737,0.5920799855492317,0.638285035021945,0.585665770086764,0.5685,0.5385389194139196
1103,0,1,flashy,food,45.0,368.0,-14.317104208987848,-10.412541566786766,-9.663570832683916,-7.5841522436937705,None,-11.073613086893845,-11.073613086893845,-9.083558521973607,8.73862365687322,6.479916024124723,11.096094321331316,7.382510108311862,None,3.243491122094003,-0.6610715201070789,1.3289830448131585,0.8416975436344998,0.8469532692217224,0.775002217207886,0.7061747786314563,0.7133333333333329,0.5538373316498314
1103,1,1,fancy,food,54.0,368.0,-11.669670106755,-5.355953555027005,-9.663570832683916,-7.5841522436937705,-10.414650004728912,-5.084330639582409,-5.084330639582409,-4.1157134248185425,9.727762800786264,6.739018576202556,11.45290997791871,7.2034591319764445,1.2550201020260872,6.585339467172591,0.2716229154445964,1.2402401302084627,0.5607832911341473,0.5245194236076081,0.5376990823245749,0.4528377810505412,0.6870833333333329,0.7609627748929781
1104,0,1,fleeting,wolves,149.0,825.0,-14.837897819718147,-10.358615796656137,-16.457634426960954,-11.252214017501089,None,-8.527477006060396,-8.527477006060396,-10.562984360488846,7.4515150926048905,5.69812657223534,10.27747415727131,6.901720744428544,None,6.3104208136577515,1.831138790595741,-0.20436856383270907,0.8810487874688234,0.8747901110229053,0.9220637276883413,0.964941547240572,0.594230769230769,0.594230769230769
1104,1,1,lone,wolves,182.0,825.0,-13.252087422974414,-9.028112053438319,-16.457634426960954,-11.252214017501089,-3.8836208162856716,-3.8836208162856716,-3.8836208162856716,-6.97802185976769,9.312179689139628,7.039861035275461,11.374054115411594,7.534553803661572,9.368466606688742,9.368466606688742,5.144491237152647,2.050090193670629,0.610269443443122,0.5184900863020304,0.6136147114550271,0.5570166108540305,0.336842105263158,0.38864832535885147
1105,0,1,fluid,situation,72.0,796.0,-12.80270839125585,-8.889664542305798,-10.110418192216438,-6.412297348886476,-10.787230399554572,-10.552765145917549,-10.552765145917549,-11.171946594263588,8.438395941863288,6.024337286023952,10.500440416367738,7.12491296133349,2.015477991701278,2.249943245338301,-1.6631006036117508,-2.2822820519577895,0.7141339369465705,0.6811816903832717,0.7633284648450094,0.7159659746150518,0.355238095238095,0.355238095238095
1105,1,1,political,situation,127.0,796.0,-8.671227710621253,-4.76527776174866,-10.110418192216438,-6.412297348886476,-6.010507096150631,-2.652200188558445,-2.652200188558445,-3.3056735929098817,9.819843132578152,6.572158414096413,10.79822748247065,6.594047190362323,2.6607206144706215,6.0190275220628076,2.113077573190215,1.4596041688387782,0.4602942129008758,0.4185798955354587,0.41036927233587084,0.2861944691173214,0.51,0.3737082119127675
1106,0,1,forceful,measures,104.0,428.0,-15.252087422974414,-10.62729649722147,-11.476821446880999,-5.953777553455638,None,-12.50828998614035,-12.50828998614035,-12.401989205897,8.568069621128101,6.660656819499742,10.809662939578292,7.11797793337142,None,2.7437974368340647,-1.8809934889188789,-1.7746927086755289,0.7537319459892815,0.8254315480213228,0.9556685303903885,0.8704163551852389,0.649375,0.6480208333333335
1106,1,1,economic,measures,127.0,428.0,-8.939428391798009,-4.76527776174866,-11.476821446880999,-5.953777553455638,-7.650308991012777,-4.7634561486408025,-4.7634561486408025,-5.581681287500418,8.505619575562582,5.472146730069615,10.79822748247065,6.594047190362323,1.289119400785232,4.175972243157206,0.001821613107857445,-0.8164035257517579,0.49093502702036174,0.5304924923098655,0.44875046118859185,0.40254090909445195,0.3275,0.3737082119127675
1107,0,1,formal,position,62.0,611.0,-10.613053919387603,-2.926321710910842,-9.928516051130202,-5.839549405147659,-10.301707879727678,-3.4933991096744093,-3.4933991096744093,-3.3903212526813,9.363535812639558,6.303963576129391,11.553351739579965,7.0088477609901,0.31134603965992547,7.119654809713194,-0.5670773987635673,-0.4639995417704581,0.6859636070891356,0.5472475915861694,0.39002514598489224,0.16894875226332073,0.5875,0.513775111241064
1107,1,1,global,position,127.0,611.0,-9.142384113127527,-4.76527776174866,-9.928516051130202,-5.839549405147659,-9.699043377273064,-4.143706045661185,-4.143706045661185,-5.573584376680011,8.84445734025051,5.904307833498267,10.79822748247065,6.594047190362323,-0.5566592641455372,4.998678067466342,0.621571716087475,-0.8083066149313511,0.5569912698624793,0.5098982634884495,0.44936852965235574,0.37423308069489625,0.36875,0.3737082119127675
1108,0,1,former,agent,82.0,225.0,-8.841480376912713,-5.871615198299855,-11.284888482222094,-7.030830495697531,-6.0491712596203255,-4.661303961506952,-4.661303961506952,-6.051164206922397,9.864548515060894,6.480729160183378,10.94241523085887,6.831198579678972,2.7923091172923877,4.180176415405762,1.2103112367929034,-0.17954900862254242,0.5772026438517008,0.6388785912159622,0.5432072499190186,0.524953737335802,0.272592592592593,0.34209800647853933
1108,1,1,double,agent,53.0,225.0,-9.687434135746013,-3.6108899305483,-11.284888482222094,-7.030830495697531,-7.085513106684046,-1.9495159645743059,-1.9495159645743059,-3.7779638771171205,9.81170851963652,6.890408965002986,11.365433967853868,6.9750043224043585,2.601921029061967,7.7379181711717075,1.6613739659739941,-0.16707394656882046,0.7141520869086723,0.7421177570154041,0.5481406693269407,0.5170233177096821,0.19875,0.4689695779805115
1109,0,1,former,business,82.0,860.0,-8.841480376912713,-5.871615198299855,-9.718544475042817,-5.817460231470195,-10.681604457257375,-6.390050011413531,-6.390050011413531,-5.416432934283906,9.864548515060894,6.480729160183378,10.94241523085887,6.831198579678972,-1.840124080344662,2.4514303654991823,-0.518434813113676,0.4551822640159493,0.597860855422247,0.5259154185845076,0.44633173865236253,0.33164569795270293,0.272592592592593,0.34209800647853933
1109,1,1,iraqi,business,139.0,860.0,-17.24363575825923,-13.713660351527873,-9.718544475042817,-5.817460231470195,-15.26656695797853,-15.26656695797853,-15.26656695797853,-15.708231529324756,7.075846762049671,6.08903371553791,9.3732601775843,6.965785249421239,1.9770688002807013,1.9770688002807013,-1.552906606450657,-1.9945711777968835,0.7699512343587654,0.6889216635216762,0.7924036710118855,0.7460139949020115,0.16111111111111098,0.2066432805622691
